id	filename	md5	size	state
341b6e88-282b-44e7-ad7d-702526bbf50d	5a3464e6-9879-4053-9ef3-0247533383f3.FPKM.txt.gz	6107dbf0a376bf1e804d5bf43c90dcc8	505218	live
7e6da1ca-d520-48da-9f0d-69cfbbd586f2	c55ab0ca-c8e7-4404-8315-4df832b08809.FPKM.txt.gz	6f924b040885737594dc144b8280cacf	490098	live
cd4723b9-858e-4427-82c6-f32121f1ff1e	e3a5afb5-1d0e-499c-a40b-4d7ffe6454e3.FPKM.txt.gz	2cede060008ac8c59f8c93a4d697389b	519679	live
0b3d79f3-99aa-41c8-9eb4-a4d797416b56	a0122698-a070-4c6e-8e9c-d0d4e79b1f4a.FPKM.txt.gz	7c7b73c6d7c46fc5267ebd435012c5cf	522835	live
0a924cb0-68a1-43af-aac6-89b2e52c0a78	50eaccac-d887-48b3-abbe-12326fb84888.FPKM.txt.gz	82a07adc05b0d53898fb97ea2cf7493c	504348	live
5fbbed17-a2f3-4f8b-98b3-bf831388b6aa	89176c28-3479-43c6-97f7-64717e5182aa.FPKM.txt.gz	d3bdff3a91f8008f2e45537e591fac1d	530645	live
b60204e2-9014-45f4-93a0-daacfb4c040d	5556b0ba-be9d-4084-b7e1-7146d452f1cd.FPKM.txt.gz	36d6403431349962fdaaa0da66e50ac8	511662	live
b359a58b-d4ba-4af0-aab7-c350c08a8aed	2e25df4d-06fc-49f6-b386-01743f717f69.FPKM.txt.gz	02d68e1a56aabb54acdd6f8122c18b58	532776	live
daed551b-9175-41c7-a30f-08e2bf79f2a7	6a544c7e-f947-4181-9842-8e56fe74f906.FPKM.txt.gz	345fd82953bd0ee9ef8e07ce506cb15e	493205	live
2aa3bc83-6dc1-4d00-ae44-72ceb3793399	ad11801e-1d74-4372-a9d9-4c2eaced1553.FPKM.txt.gz	edf859f246fee33903a7382905edaf1d	529210	live
3c89028b-eea8-4dc8-8ecd-a7b699387693	229938c3-8394-4710-a806-7c2dd3e6c66d.FPKM.txt.gz	b43b17a118252d4cc43fd7d1eae3df74	530265	live
b8f7289d-8e20-4445-8e18-ccb854075226	b9ae2ae1-92ef-4fc0-bcd6-b251344d6210.FPKM.txt.gz	e32e5ccf0f2fd8d57ca92712f3d4dcf4	513749	live
d9eeb688-cbb3-48e8-8f30-af7f0d2cabeb	7087528d-d258-43aa-b9c2-e2116d035a24.FPKM.txt.gz	1b562d376b04bf08c3529a4d7735302b	501949	live
28d55a22-a78b-437c-a25a-7a451e162537	20dcf7d6-4ebb-4909-b5e1-263792f5748e.FPKM.txt.gz	ee5b5a3a2b179bf9b743a95ffb0a9efc	519936	live
2defa057-ca43-4f2f-8ff5-ff81727a9863	2a8baa55-f7f6-43a0-bed3-491b3e3f9399.FPKM.txt.gz	fa55b42c6f8be95d6629f9e16b3aa941	530223	live
f2a66906-612b-451f-8fb4-d7d470c2bc1f	8f03eded-6adf-4b8e-97d8-91a26f584d9c.FPKM.txt.gz	8900699998e0db3c23c2007c170a0f08	497573	live
8d7be15e-746b-428c-b841-cd24cac92bb1	7f366a6f-9823-4b4d-a785-a5487dcb8b5e.FPKM.txt.gz	d8c70633a2ba1348520f81a5a6e3575b	492532	live
e2a8cc41-2c4a-469c-9848-19c0302bd804	89a69fd3-3cc3-4624-8f99-787520afb214.FPKM.txt.gz	8c67470e5b3d129dde2de9a53a14f33b	497132	live
3a0a7418-9835-43fd-8ead-12621ca32d77	401beb60-1256-4cac-ab66-f5a25ca8e3a6.FPKM.txt.gz	b789e2006bae6dfbfa8fed75db967926	521257	live
bda49bb1-e1b5-4341-8c9f-07f02564730b	f50e52a0-e0d6-446a-91c2-19664a38c6b7.FPKM.txt.gz	6f3d3af41095261edbbd3d0c1429bd75	513801	live
93d426af-a4ad-4f46-98d7-0d4a1a043ad5	c4d47a4c-8143-4cdb-a05e-bd84ab1aafd0.FPKM.txt.gz	1cc989b544a41cb24845be9678dbfd44	493144	live
fb26d639-e316-43cf-9cab-98a9e5e29941	3983b28c-bb2d-419e-8223-d761ee21deca.FPKM.txt.gz	a51751cbf97d630a5118866e3ebfd1e0	511006	live
46fccc19-405a-42be-97a7-7da82e394b0d	56bb3b94-ceb1-4f7d-b424-53c3ded5a82e.FPKM.txt.gz	d0476ea74bafd9f92539606cde4ce40c	519525	live
63ab425d-188f-4066-8758-5dfa73450c41	6776d40b-9c3d-446c-ac53-2b9995256580.FPKM.txt.gz	80a9729cde1c424d790544610e16e054	526576	live
7d08a3f0-eb9f-4bcd-aa03-c60c26dd3c99	aad4394b-9461-4fda-a23a-f9a61541d674.FPKM.txt.gz	e697fe8447a60d6489026b8e03ebb722	498006	live
0d5a20a2-f4f0-4296-922c-676600a9fde7	e64152f7-5c8e-403b-adc1-ec74cae0d4f8.FPKM.txt.gz	8f15c7d3746d981bc926fb7323933865	498722	live
936e663e-00ed-4298-8c48-221145413fe1	29b74911-cb77-45a2-85c4-57450e354b46.FPKM.txt.gz	c5d2ce915336751dcb83a3f1ab5c0ce3	501743	live
4a485440-c03e-4ae5-abae-680b61aa8efb	2fd32b72-d321-40e3-9ce8-aeacfb284ce9.FPKM.txt.gz	bb2fbd620c1ada7ad5638d583e097321	519149	live
29cf16c3-b355-4a4e-848a-539bd0db55f7	4f88e9ec-6fa0-40b5-b532-02453e5b2488.FPKM.txt.gz	4bb0c57d066ff1c2311a66554beeeaa1	527208	live
2b17d2fe-0da8-430f-9067-45d1426c8ba1	fc0c0ef7-22e9-4186-9e04-d46ff8934747.FPKM.txt.gz	1bbad7987bac4be903539780348dc3b8	500029	live
62930121-4adb-4d42-b293-ccdd1a470d88	9625fc9b-7783-4f74-a2dd-cd13ead7dd96.FPKM.txt.gz	60376246e6881c1b0c3c46ddb2c08c66	500552	live
6c2a8332-5413-4e56-b91f-fd920f4debed	2f16473e-d78a-4a7d-96d9-e5bec06c37b6.FPKM.txt.gz	acf3f967af4b2c3129cdbcf7a562f090	518878	live
883abe9d-e765-4813-8322-1eb312e7b7c2	019eee85-e3af-43e1-98d6-6b81211777b0.FPKM.txt.gz	c902d2cfb4a05af23515ad3d5b4f981d	478799	live
77319868-f95e-466c-bb20-5312f67eccca	e8c9698c-db12-4332-a58e-3e975aba9083.FPKM.txt.gz	3047aaa5a52b1051512efc1671999405	513505	live
a01f64fc-b1e8-4462-899d-8bbc6ee0a4ad	e0bcff74-13b2-4976-a11f-63abd3f68ea3.FPKM.txt.gz	a3033abd16650cb58dcb9a5702126224	517998	live
