id	filename	md5	size	state
9166ffb0-45f6-470b-8fe4-c9f5b0a28367	208e8d62-0277-404e-9246-55d36eb3ec7d.FPKM.txt.gz	4d6197140595c70c08e76d92b4de41a7	524729	live
93e2cfba-7b52-45af-a96e-cf3e33524eca	cdab322b-66c0-4c06-970c-5042afc1a706.FPKM.txt.gz	f87251c4695a66660863b0a37802d78f	501004	live
9b25d30e-8dd5-44c9-9154-ad95b7fbf5cc	1bf6cbe5-03bc-442f-9290-33c3722240bd.FPKM.txt.gz	522a94f2b0412dc4bbe3236059fea078	554881	live
63150b0a-4b30-41c7-a88e-7ed0ce1b2e0a	bf688e5b-c62b-424c-b974-5c8b24e46764.FPKM.txt.gz	9622d5ed68e7f4eb9fdd5bad83189126	543443	live
4a092ce2-1ff8-4da5-9f29-fbf713903562	590ef909-d0a1-4e19-a728-d6a8b34c9837.FPKM.txt.gz	84de87b35716828645ce6e1a7419f552	555927	live
d7e32f92-9cf9-4b09-b946-9915e278baa6	08c5dec2-1521-4c5b-90fc-1d17306a6da0.FPKM.txt.gz	1e94d2383ab3c4d9e0775901b9b0aee8	527362	live
916683dd-10b7-41a2-aba9-e4a016035ddf	1595b26f-d684-4962-b7ee-1f64addc4390.FPKM.txt.gz	161c57b2d51d298b4ac741b3c69647d2	496157	live
af33534b-234e-4268-92eb-c1bbb95a7f28	9e4f3e3a-842f-4ece-b70b-9e5e9bb12af0.FPKM.txt.gz	5b65201533a32a085d930d427bba4536	510750	live
efe4de8a-fba6-476c-8d8f-eec639bcbc21	a348da5e-e399-41da-bf2d-79369769246f.FPKM.txt.gz	a1d220dbceab97585826e0a1c0d3002b	534577	live
5cb295a2-5c9b-4c59-a6c3-dbeecc48d937	6c2a30ae-9435-4d9c-99dd-59d8d77f3920.FPKM.txt.gz	ac75bc441796186bf41c5e4ef8423974	592993	live
0e345952-6f09-4e61-b9a9-e8f809bf21e0	6073b31e-7ce7-423e-a9b2-a85e3e9bc62e.FPKM.txt.gz	ae8848b33b13c64b81dc394453f47c60	533484	live
465e0bc8-c41a-4cda-b5af-1a1d3badcbc4	246d0372-763c-475f-8e19-d39a264a8d08.FPKM.txt.gz	4125c82762b9c6ee0e4ded2b56c49ac6	518582	live
28814780-f2b5-4c96-891b-c12b2388dce9	267640d4-53b0-4a04-9a87-7ac779d35938.FPKM.txt.gz	c68946ffdb50f6d59b6b86eed77ac6e2	522801	live
7a5f10cb-8950-441e-94f3-b1acaff3ce41	59fec480-f2bd-48d6-9c0e-a84ff19f916e.FPKM.txt.gz	8ea7f169cfd2eefc76306bb3cff6c56a	575724	live
2b1fd700-5bf4-4074-9795-57de6269f623	8accded2-8915-4eda-9ee4-c6730c2474de.FPKM.txt.gz	78815db9d09cc55a54aca3f7b8bb2c46	560959	live
424395a2-1c41-477a-adb1-e9dc0f5bef0f	531bdb39-8e5d-4817-b5fa-a60ba31296a0.FPKM.txt.gz	444610d6832c714e85e29eb1ee8a49e2	552313	live
